Date,Open,High,Low,Close,Volume
15-Oct-03,89.45,89.63,88.55,88.75,4023700
14-Oct-03,88.17,88.77,87.08,88.64,3284200
13-Oct-03,87.70,88.68,87.62,88.17,1986700
10-Oct-03,87.01,87.33,86.43,86.94,2717100
9-Oct-03,87.14,88.45,86.81,87.00,4136800
8-Oct-03,86.85,87.12,85.55,86.26,2806700
7-Oct-03,86.72,87.32,85.84,86.84,3730600
6-Oct-03,86.66,88.00,86.45,86.72,3215700
3-Oct-03,87.30,88.11,86.24,86.66,4117200
2-Oct-03,86.00,86.41,85.40,85.96,2715200
1-Oct-03,83.90,86.13,83.90,86.00,4282500
30-Sep-03,84.75,84.86,83.64,83.90,5237900
29-Sep-03,85.15,85.99,84.57,85.00,4689600
26-Sep-03,86.02,86.21,84.20,84.70,4018500
25-Sep-03,85.85,86.46,85.23,85.52,5731400
24-Sep-03,89.07,89.07,85.06,85.82,9415300
23-Sep-03,92.00,92.00,88.99,89.06,10618700
22-Sep-03,93.40,93.40,92.06,92.66,3627500
19-Sep-03,93.25,93.74,92.80,93.73,3700500
18-Sep-03,91.50,93.49,91.06,93.25,5789500
17-Sep-03,90.70,91.99,90.40,91.00,3174600
16-Sep-03,89.48,91.10,89.45,90.93,3966000
15-Sep-03,90.44,90.74,89.20,89.20,2749000
12-Sep-03,89.80,90.92,89.20,90.73,2838700
11-Sep-03,89.44,90.46,88.81,89.84,3206200
10-Sep-03,91.20,91.21,89.32,89.44,4206700
9-Sep-03,91.20,92.11,90.85,91.79,3065300
8-Sep-03,91.48,91.98,90.07,91.35,4161500
5-Sep-03,91.26,92.22,89.51,90.96,2692100
4-Sep-03,90.90,91.49,90.60,91.26,3683100
3-Sep-03,90.70,91.49,90.04,90.82,3810300
2-Sep-03,88.54,90.63,88.54,90.45,3800900
29-Aug-03,86.90,88.60,86.75,88.49,2366400
28-Aug-03,86.45,86.96,85.24,86.86,1741700
27-Aug-03,86.51,86.51,85.75,85.97,1449700
26-Aug-03,86.73,86.89,85.50,86.51,2586500
25-Aug-03,87.00,87.00,86.02,86.73,2004400
22-Aug-03,89.10,89.10,86.89,86.99,2820700
21-Aug-03,88.25,88.58,87.39,88.10,2169300
20-Aug-03,88.40,88.68,87.60,87.70,2535400
19-Aug-03,88.32,89.10,87.90,89.03,2399500
18-Aug-03,87.76,88.73,86.87,88.27,2893500
15-Aug-03,87.96,88.24,87.07,87.76,988800
14-Aug-03,87.16,88.05,86.45,87.95,2870600
13-Aug-03,87.67,88.00,86.88,87.40,3105800
12-Aug-03,85.77,87.68,85.77,87.68,3213100
11-Aug-03,85.81,85.99,84.68,85.76,2567700
8-Aug-03,85.21,86.10,85.20,85.82,2858700
7-Aug-03,84.06,84.78,83.55,84.75,2788200
6-Aug-03,83.03,85.13,82.96,84.05,4447800
5-Aug-03,84.85,85.48,82.90,82.90,3457300
4-Aug-03,85.10,85.55,83.43,84.65,4025900
1-Aug-03,86.95,87.05,84.94,85.10,3895300
31-Jul-03,87.95,89.10,87.04,87.14,4138300
30-Jul-03,87.05,87.35,86.11,86.95,3304600
29-Jul-03,86.50,87.84,85.98,86.83,3961000
28-Jul-03,86.46,87.30,86.28,86.50,2209800
25-Jul-03,85.37,86.78,84.75,86.42,3022600
24-Jul-03,86.87,87.10,85.40,85.40,2893700
23-Jul-03,86.30,86.42,85.28,86.10,2417900
22-Jul-03,85.95,86.81,85.21,86.16,3235700
21-Jul-03,87.59,87.69,85.20,85.70,2955800
18-Jul-03,86.44,87.70,85.77,87.69,2945300
17-Jul-03,86.95,87.00,85.86,86.44,3060100
16-Jul-03,88.75,88.75,86.77,87.26,3542500
15-Jul-03,89.45,90.26,87.85,88.02,5096500
14-Jul-03,87.33,90.35,87.33,89.44,5518500
11-Jul-03,86.99,87.95,86.61,87.32,3024900
10-Jul-03,88.23,88.23,86.00,86.55,3643400
9-Jul-03,88.07,88.65,87.57,88.23,4378200
8-Jul-03,87.75,88.40,87.10,88.06,3994400
7-Jul-03,85.70,88.21,85.60,87.74,4335000
3-Jul-03,84.75,85.22,83.27,84.70,2836700
2-Jul-03,86.20,86.20,84.59,85.40,5445800
1-Jul-03,83.48,85.85,82.36,85.85,6113400
30-Jun-03,83.10,83.75,82.20,83.75,5669800
27-Jun-03,84.16,84.60,82.05,82.38,5148200
26-Jun-03,85.00,85.60,83.31,84.15,6378900
25-Jun-03,87.00,87.20,84.62,84.78,6911300
24-Jun-03,85.52,87.06,85.52,86.60,3860700
23-Jun-03,86.25,86.25,84.60,85.28,3510600
20-Jun-03,86.84,87.40,86.01,86.25,3781200
19-Jun-03,89.87,89.87,85.45,85.92,5394800
18-Jun-03,90.62,90.63,88.40,88.90,5584200
17-Jun-03,91.50,91.98,90.70,91.50,3905300
16-Jun-03,90.00,91.50,89.56,91.50,4878100
13-Jun-03,90.35,90.70,88.81,89.17,4587600
12-Jun-03,89.74,90.50,89.17,90.35,4594700
11-Jun-03,88.70,89.89,88.27,89.74,5197300
10-Jun-03,87.90,89.53,87.24,88.70,4626400
9-Jun-03,88.30,88.38,87.10,87.54,4952200
6-Jun-03,88.25,89.50,87.50,88.70,8991000
5-Jun-03,85.25,87.49,84.55,87.30,5965400
4-Jun-03,82.56,85.59,82.55,85.25,4659400
3-Jun-03,81.50,83.91,81.50,83.00,4243000
2-Jun-03,81.50,84.48,81.50,83.54,7148500
30-May-03,79.85,81.67,79.83,81.50,3778100
29-May-03,80.00,81.08,79.32,79.59,5040300
28-May-03,78.48,79.90,78.45,79.90,4742900
27-May-03,76.15,78.74,75.22,78.48,4067400
23-May-03,76.03,76.52,75.85,76.15,2049100
22-May-03,75.35,76.38,75.28,76.03,3185900
21-May-03,74.40,75.24,73.70,75.10,3240800
20-May-03,74.40,74.81,73.22,74.45,4325600
19-May-03,76.70,76.70,74.35,74.35,3978000
16-May-03,75.71,76.90,75.20,76.70,4433800
15-May-03,74.40,76.20,74.40,76.10,4310200
14-May-03,75.00,75.35,74.35,74.95,3433800
13-May-03,75.41,75.91,74.55,74.95,4025800
12-May-03,75.00,76.00,74.24,75.49,3886500
9-May-03,74.06,75.03,74.02,75.00,3818400
8-May-03,77.21,77.21,74.00,74.06,7117500
7-May-03,77.23,77.88,76.25,77.20,3718900
6-May-03,76.49,77.92,76.01,77.20,3841200
5-May-03,76.60,77.18,75.95,76.49,3532300
2-May-03,75.33,76.98,74.02,76.60,4129200
1-May-03,75.90,75.90,74.50,75.33,4093100
30-Apr-03,76.10,76.87,75.63,75.90,3937500
29-Apr-03,76.51,78.00,75.26,76.45,5323900
28-Apr-03,76.37,77.20,75.51,76.51,3550100
25-Apr-03,77.23,77.37,75.50,75.87,2819800
24-Apr-03,78.43,78.43,76.60,77.35,3305200
23-Apr-03,78.33,78.90,77.44,78.43,3999300
22-Apr-03,76.35,78.39,74.92,78.33,5505800
21-Apr-03,76.10,76.82,75.11,76.35,3173000
17-Apr-03,75.20,76.49,74.83,76.10,4442300
16-Apr-03,76.55,77.20,74.86,75.20,6085300
15-Apr-03,74.41,76.60,73.71,76.54,6666200
14-Apr-03,72.42,74.50,72.32,74.49,3658700
11-Apr-03,73.01,73.44,71.81,72.42,2850700
10-Apr-03,72.25,72.60,71.60,72.35,3454800
9-Apr-03,72.70,73.75,71.86,71.91,4185800
8-Apr-03,72.31,73.00,71.39,72.70,3342100
7-Apr-03,74.50,74.50,72.12,72.31,4623600
4-Apr-03,72.35,72.93,71.85,72.06,3699700
3-Apr-03,72.25,73.30,71.70,72.35,4742100
2-Apr-03,71.50,72.87,70.77,72.40,7023000
1-Apr-03,68.09,70.03,68.02,69.62,4198500
31-Mar-03,69.28,69.50,67.88,68.08,4567500
28-Mar-03,70.58,70.94,69.87,70.11,2553300
27-Mar-03,70.56,71.03,69.87,70.58,4049100
26-Mar-03,70.69,71.49,70.53,71.05,3640300
25-Mar-03,70.10,71.29,69.80,70.69,4282200
24-Mar-03,71.20,72.10,69.50,69.92,5560200
21-Mar-03,70.80,72.10,69.82,72.10,6850100
20-Mar-03,70.27,70.47,68.17,70.08,6553000
19-Mar-03,70.20,70.98,68.79,70.27,6341900
18-Mar-03,68.90,69.72,68.21,69.58,5050600
17-Mar-03,66.62,69.34,65.91,68.90,6131600
14-Mar-03,66.78,67.57,66.00,66.62,4668800
13-Mar-03,63.30,66.89,63.30,66.78,7018700
12-Mar-03,62.96,62.98,61.02,62.85,8543400
11-Mar-03,64.50,65.19,62.92,62.95,4184300
10-Mar-03,66.69,66.69,63.91,64.34,4318200
7-Mar-03,64.80,66.99,64.16,66.68,4772000
6-Mar-03,65.78,66.01,65.08,65.60,4216500
5-Mar-03,65.80,67.10,65.57,66.30,5740400
4-Mar-03,68.02,68.02,65.69,65.69,5544800
3-Mar-03,69.45,70.55,67.74,68.02,4308400
28-Feb-03,67.90,69.45,67.80,69.45,4333900
27-Feb-03,66.70,68.00,66.31,67.69,3782200
26-Feb-03,66.59,66.96,65.74,66.48,3757900
25-Feb-03,64.88,66.83,64.85,66.59,4212800
24-Feb-03,68.51,68.51,66.00,66.20,3638900
21-Feb-03,67.74,68.80,66.92,68.50,3929100
20-Feb-03,68.40,68.77,67.61,67.74,2625300
19-Feb-03,68.01,68.40,67.37,68.23,3218500
18-Feb-03,67.24,68.89,67.20,68.00,3092200
14-Feb-03,65.00,66.70,64.30,66.70,4534000
13-Feb-03,64.40,65.30,63.75,64.92,3704500
12-Feb-03,65.06,66.05,64.04,64.30,3373900
11-Feb-03,66.30,66.96,64.83,65.05,3836000
10-Feb-03,65.70,66.25,64.68,65.74,3748300
7-Feb-03,66.66,67.75,65.49,65.70,3512400
6-Feb-03,67.42,67.90,66.52,66.65,3651100
5-Feb-03,67.53,68.98,67.41,67.41,3560400
4-Feb-03,69.26,69.26,67.04,67.52,3674900
3-Feb-03,68.10,69.75,68.10,69.25,3159000
31-Jan-03,67.14,68.85,66.95,68.10,4529800
30-Jan-03,69.52,69.77,67.26,67.40,3150300
29-Jan-03,69.06,70.01,67.50,69.51,3774200
28-Jan-03,68.41,69.54,67.77,69.05,3273400
27-Jan-03,68.75,69.65,67.69,68.40,3908400
24-Jan-03,71.40,71.92,68.59,69.15,4118400
23-Jan-03,71.00,72.20,70.31,71.92,3449300
22-Jan-03,71.01,71.56,70.01,70.25,3133400
21-Jan-03,72.82,73.35,70.30,71.00,3089700
17-Jan-03,73.63,73.63,71.96,72.58,4287100
16-Jan-03,73.45,74.40,73.15,73.62,3540800
15-Jan-03,74.60,74.60,73.13,73.51,3353900
14-Jan-03,73.90,75.60,73.52,74.70,2847000
13-Jan-03,75.20,75.74,74.20,74.42,3092500
10-Jan-03,72.50,75.75,72.50,74.92,5153100
9-Jan-03,72.50,73.80,71.70,73.72,3924000
8-Jan-03,72.71,72.77,70.68,70.92,3263000
7-Jan-03,72.10,73.50,71.50,72.70,4555800
6-Jan-03,70.02,73.44,70.00,73.00,4334300
3-Jan-03,69.66,70.60,69.62,70.38,2339000
2-Jan-03,68.10,70.80,68.00,69.65,3999100
31-Dec-02,68.20,68.45,67.23,68.10,2275600
30-Dec-02,68.25,68.56,67.00,68.14,3155200
27-Dec-02,69.56,69.90,67.52,67.92,2590700
26-Dec-02,69.80,70.64,69.33,69.55,2056700
24-Dec-02,70.01,70.66,69.06,69.37,2115300
23-Dec-02,71.03,71.56,70.36,70.65,2713000
20-Dec-02,70.50,72.40,70.50,71.86,6789100
19-Dec-02,74.00,74.24,70.02,70.30,7745700
18-Dec-02,74.70,74.85,72.70,73.70,3039700
17-Dec-02,74.35,75.75,74.15,74.69,2726900
16-Dec-02,73.10,74.78,73.04,74.53,3425400
13-Dec-02,74.24,74.24,72.67,73.10,2374200
12-Dec-02,73.64,74.69,73.15,74.23,2531100
11-Dec-02,74.01,74.47,72.84,73.47,2572200
10-Dec-02,73.51,74.86,72.57,74.00,3443900
9-Dec-02,74.51,74.51,72.53,73.45,3095600
6-Dec-02,73.25,75.20,73.01,74.50,4216200
5-Dec-02,76.33,76.33,74.05,74.45,3152500
4-Dec-02,78.51,78.51,75.50,76.35,5011500
3-Dec-02,78.79,78.89,77.65,78.50,3496600
2-Dec-02,78.88,80.90,78.16,78.78,3593000
29-Nov-02,79.65,80.00,78.81,78.87,1174000
27-Nov-02,77.40,80.35,77.40,79.64,3680600
26-Nov-02,79.01,79.01,76.61,76.83,3348900
25-Nov-02,79.12,79.90,77.78,79.00,3858200
22-Nov-02,79.85,80.28,79.00,79.11,3367000
21-Nov-02,78.00,81.00,77.75,79.95,6899200
20-Nov-02,75.09,77.90,74.53,77.41,3696400
19-Nov-02,75.43,76.40,74.52,75.08,2427700
18-Nov-02,75.70,76.59,74.95,75.42,4255400
15-Nov-02,74.99,75.64,73.36,75.25,4054600
14-Nov-02,73.40,75.15,73.40,74.99,3399700
13-Nov-02,72.07,73.05,71.15,72.49,4111600
12-Nov-02,71.78,73.08,71.28,72.07,3719600
11-Nov-02,73.09,73.10,71.31,71.78,3220800
8-Nov-02,74.10,74.95,72.83,73.08,2804700
7-Nov-02,76.56,78.50,73.60,74.05,4406900
6-Nov-02,76.74,77.11,74.79,76.55,5765200
5-Nov-02,75.96,76.98,75.40,76.74,3441600
4-Nov-02,74.98,78.00,73.45,75.96,6386800
1-Nov-02,71.46,74.24,71.00,73.45,3858700
31-Oct-02,72.36,72.75,71.51,71.60,2796800
30-Oct-02,72.36,72.94,71.50,72.36,4181600
29-Oct-02,73.86,73.87,71.20,72.37,6464800
28-Oct-02,74.90,75.35,73.22,73.58,3720500
25-Oct-02,72.51,74.25,72.00,73.99,3827500
24-Oct-02,74.27,74.90,71.94,72.50,4145400
23-Oct-02,71.85,74.31,71.28,74.27,4820200
22-Oct-02,72.88,73.87,72.15,72.50,4945400
21-Oct-02,70.00,74.84,69.40,74.70,8051300
18-Oct-02,70.85,72.40,70.02,70.55,6378400
17-Oct-02,70.29,73.21,70.25,72.48,7509900
16-Oct-02,69.00,69.35,67.50,68.00,6317500
15-Oct-02,65.93,70.11,65.93,70.00,8391500
14-Oct-02,63.60,65.82,63.41,65.30,4543700
11-Oct-02,62.50,65.14,62.50,64.20,6287200
10-Oct-02,59.29,61.64,58.57,61.08,6475700
9-Oct-02,60.30,61.20,58.85,59.28,6260900
8-Oct-02,59.83,62.50,58.80,61.60,6729100
7-Oct-02,61.55,62.35,59.40,59.53,6670000
4-Oct-02,63.59,63.90,61.17,62.05,6365400
3-Oct-02,65.40,65.41,62.75,62.90,7468500
2-Oct-02,68.46,68.46,65.40,65.55,6296400
1-Oct-02,66.50,68.80,65.08,68.45,5377600
30-Sep-02,65.95,66.74,64.49,66.03,6248400
27-Sep-02,67.55,68.89,66.00,66.13,4587600
26-Sep-02,67.45,68.49,66.52,68.04,4663500
25-Sep-02,67.25,67.45,64.50,67.45,6742300
24-Sep-02,66.00,68.50,65.67,66.31,7474200
23-Sep-02,66.10,66.20,64.50,65.67,6611700
20-Sep-02,67.35,68.20,66.30,67.36,5382500
19-Sep-02,69.38,69.39,67.10,67.15,6002900
18-Sep-02,69.50,70.99,69.10,70.41,5371300
17-Sep-02,73.45,73.69,70.69,70.87,4496800
16-Sep-02,72.80,72.81,71.82,72.60,2122300
13-Sep-02,72.05,73.30,71.85,73.00,3014200
12-Sep-02,73.15,73.48,72.06,72.20,3510300
11-Sep-02,76.42,76.42,73.45,73.69,2876800
10-Sep-02,74.25,74.25,73.11,73.41,2995200
9-Sep-02,71.70,74.90,71.29,74.30,4604300
6-Sep-02,74.00,74.50,72.18,72.34,4492600
5-Sep-02,73.30,73.99,72.04,72.89,7151000
4-Sep-02,73.75,75.74,73.26,75.50,5052000
3-Sep-02,76.06,76.10,73.50,73.75,5676600
30-Aug-02,77.38,79.10,76.70,77.30,2952900
29-Aug-02,75.75,77.85,75.50,77.38,3953900
28-Aug-02,78.30,78.36,76.30,77.08,4182100
27-Aug-02,80.03,80.74,78.68,79.10,3726000
26-Aug-02,78.85,79.95,77.55,79.75,2453400
23-Aug-02,79.10,79.10,77.51,78.30,2515400
22-Aug-02,79.65,79.99,78.70,79.91,3437600
21-Aug-02,79.95,80.00,78.40,79.88,5244900
20-Aug-02,81.25,81.35,79.83,80.51,4695700
19-Aug-02,79.53,81.97,79.23,81.50,4845500
16-Aug-02,79.15,80.14,78.10,79.53,5244100
15-Aug-02,79.00,79.90,77.81,79.55,7394400
14-Aug-02,74.79,78.75,74.42,78.50,6986100
13-Aug-02,75.23,77.90,74.21,74.79,7916600
12-Aug-02,74.75,75.80,73.79,75.35,4323900
9-Aug-02,73.70,75.88,73.13,75.45,4396400
8-Aug-02,71.10,74.90,70.95,74.30,5175000
7-Aug-02,69.99,71.44,68.90,70.95,5220100
6-Aug-02,69.35,71.48,68.75,69.90,5494600
5-Aug-02,70.49,70.49,67.75,68.05,4555200
2-Aug-02,71.50,72.00,69.75,70.49,3932300
1-Aug-02,73.15,74.18,71.73,71.99,3826900
31-Jul-02,73.91,74.49,72.10,73.15,5043200
30-Jul-02,72.20,75.15,72.05,73.90,5522600
29-Jul-02,71.55,72.70,71.10,72.70,5979000
26-Jul-02,69.50,69.90,68.20,69.58,5667900
25-Jul-02,69.90,71.85,67.30,69.31,8204800
24-Jul-02,67.73,71.29,65.55,70.85,12825800
23-Jul-02,71.55,71.71,67.22,67.73,14431200
22-Jul-02,74.34,74.70,71.85,72.00,18352300
19-Jul-02,74.30,77.00,70.96,77.00,48141000
18-Jul-02,74.49,76.01,74.20,75.60,8919900
17-Jul-02,76.63,76.63,71.73,74.48,7498100
16-Jul-02,71.53,73.15,71.40,72.65,6128200
15-Jul-02,73.07,73.10,70.42,72.95,5972400
12-Jul-02,72.75,73.77,72.12,73.15,4583400
11-Jul-02,71.51,73.25,69.93,73.25,8890900
10-Jul-02,73.35,74.40,70.99,71.55,11823100
9-Jul-02,73.10,74.25,70.83,70.91,4127800
8-Jul-02,73.75,74.99,73.05,73.60,3157000
5-Jul-02,71.75,74.20,71.49,73.95,2082000
3-Jul-02,69.91,70.95,69.10,70.20,3412500
2-Jul-02,70.52,71.40,69.91,70.70,3798500
1-Jul-02,73.75,74.27,71.00,71.14,3087300
28-Jun-02,72.50,74.40,72.50,73.35,3449600
27-Jun-02,72.00,73.00,70.67,73.00,4063700
26-Jun-02,69.35,71.25,69.03,70.80,5437700
25-Jun-02,72.45,73.71,71.35,71.35,5770700
24-Jun-02,70.60,72.07,69.38,71.45,5525200
21-Jun-02,72.71,72.90,70.15,70.55,4394700
20-Jun-02,73.85,74.15,72.25,72.70,3553800
19-Jun-02,74.90,75.69,74.03,74.45,2668800
18-Jun-02,75.00,77.02,73.89,75.78,2993300
17-Jun-02,73.20,75.50,73.20,75.34,3033800
14-Jun-02,70.11,73.20,70.00,72.85,3237800
13-Jun-02,72.38,72.91,71.15,71.30,2232600
12-Jun-02,72.10,72.75,70.10,72.50,4614200
11-Jun-02,75.00,75.33,72.10,72.10,2170900
10-Jun-02,74.25,75.60,73.20,74.74,2265000
7-Jun-02,72.75,74.96,72.50,73.95,3138600
6-Jun-02,75.55,76.00,73.33,73.95,2701800
5-Jun-02,74.80,75.75,74.36,75.75,3738100
4-Jun-02,73.80,74.60,73.14,73.80,4054000
3-Jun-02,75.45,75.80,73.39,73.79,3017800
31-May-02,75.25,76.94,75.20,75.45,2669600
30-May-02,76.15,76.30,74.25,75.08,3466200
29-May-02,76.70,76.80,75.82,76.15,2044100
28-May-02,78.30,78.39,75.81,76.90,2628600
24-May-02,78.80,79.06,77.76,78.19,1145800
23-May-02,78.75,79.45,77.85,79.17,3378600
22-May-02,78.95,79.12,77.66,78.20,3692500
21-May-02,80.58,82.10,78.76,79.20,3335000
20-May-02,80.40,80.48,79.60,80.24,1968500
17-May-02,80.70,80.85,79.73,80.50,3129700
16-May-02,79.63,80.50,79.40,80.05,2795900
15-May-02,79.20,80.50,78.62,79.46,3004100
14-May-02,79.85,80.10,78.20,79.30,3567700
13-May-02,76.65,78.49,75.97,78.11,2864100
10-May-02,78.64,78.64,76.25,76.75,2891800
9-May-02,78.90,79.60,78.30,78.64,3573700
8-May-02,76.57,80.10,76.57,79.50,4599500
7-May-02,76.00,76.10,74.00,74.85,4738300
6-May-02,78.80,79.09,75.15,75.16,3254800
3-May-02,80.31,80.31,78.45,78.55,3419900
2-May-02,80.00,81.00,79.80,80.71,4576800
1-May-02,78.55,79.75,77.00,79.21,3975600
30-Apr-02,78.25,79.95,78.00,78.75,3801100
29-Apr-02,79.16,80.70,77.47,78.50,4251100
26-Apr-02,79.00,79.95,78.70,79.15,5892300
25-Apr-02,79.00,79.60,75.80,77.21,5828300
24-Apr-02,82.20,82.38,79.49,79.49,4661200
23-Apr-02,84.20,84.35,81.60,81.60,3410100
22-Apr-02,85.50,86.05,84.10,84.10,2825800
19-Apr-02,85.00,87.00,84.64,86.31,3582900
18-Apr-02,85.06,85.50,83.26,84.52,2494800
17-Apr-02,84.63,86.47,83.95,85.05,2969600
16-Apr-02,82.35,85.23,82.35,84.59,3255000
15-Apr-02,82.53,83.44,81.45,81.60,2647500
12-Apr-02,81.75,83.01,81.65,83.00,5214300
11-Apr-02,83.90,84.10,80.35,81.24,5270800
10-Apr-02,84.80,85.59,83.22,84.49,3823900
9-Apr-02,85.85,86.85,84.51,84.60,2844700
8-Apr-02,85.05,86.30,84.95,86.06,2537800
5-Apr-02,87.25,87.87,86.00,86.15,2201800
4-Apr-02,86.10,87.50,85.80,86.55,2075300
3-Apr-02,87.75,87.90,86.09,86.46,2607000
2-Apr-02,87.70,88.25,87.24,87.53,2225800
1-Apr-02,89.40,89.45,88.00,88.47,2711300
28-Mar-02,89.10,90.95,88.96,90.25,2694200
27-Mar-02,89.73,89.88,88.69,89.30,2372500
26-Mar-02,88.05,89.80,87.98,88.85,2990200
25-Mar-02,89.85,90.19,87.95,88.03,2352400
22-Mar-02,90.05,90.85,89.25,89.73,2062300
21-Mar-02,89.50,91.00,88.70,90.35,2353100
20-Mar-02,90.45,91.15,89.50,89.85,2508400
19-Mar-02,90.95,91.40,90.30,91.05,3835800
18-Mar-02,90.00,91.00,89.00,89.20,2548200
15-Mar-02,88.95,90.03,88.25,90.00,1905600
14-Mar-02,88.01,88.60,87.20,88.40,1856300
13-Mar-02,89.80,89.80,87.63,88.00,2817300
12-Mar-02,89.30,90.61,88.99,89.80,2703900
11-Mar-02,90.29,91.50,89.64,90.70,2281900
8-Mar-02,90.20,91.60,89.12,90.29,3532500
7-Mar-02,91.40,92.25,89.30,89.96,3274000
6-Mar-02,90.10,91.50,88.80,90.87,5068900
5-Mar-02,89.00,90.52,88.10,89.52,4595700
4-Mar-02,84.45,89.50,84.30,89.10,4753400
1-Mar-02,81.50,83.66,80.85,83.47,3702700
28-Feb-02,81.20,82.50,80.65,80.94,2703100
27-Feb-02,82.05,83.20,80.25,80.89,3410600
26-Feb-02,81.96,82.75,80.75,81.40,2792900
25-Feb-02,79.70,82.00,78.78,81.96,3690900
22-Feb-02,79.48,79.50,77.75,79.00,4342500
21-Feb-02,80.10,82.80,79.10,79.47,3944500
20-Feb-02,78.50,80.60,77.52,80.60,5059400
19-Feb-02,82.76,82.77,78.15,78.45,6207000
15-Feb-02,85.11,85.11,82.61,82.76,3685300
14-Feb-02,85.45,86.50,84.60,85.11,3575200
13-Feb-02,83.75,85.39,83.73,84.58,2524400
12-Feb-02,84.70,84.71,83.48,83.50,2249600
11-Feb-02,83.10,84.98,82.60,84.85,2523100
8-Feb-02,81.90,84.50,81.64,83.80,3830200
7-Feb-02,82.00,83.37,80.17,81.11,4104700
6-Feb-02,81.10,82.30,80.11,81.90,4394600
5-Feb-02,81.80,82.56,80.52,81.04,3494300
4-Feb-02,84.20,84.50,81.50,82.50,4877100
1-Feb-02,86.49,86.50,85.14,85.40,2815900
31-Jan-02,86.50,87.20,84.66,86.98,4017500
30-Jan-02,84.48,86.09,81.60,86.00,6727600
29-Jan-02,88.80,88.80,83.65,84.48,5508700
28-Jan-02,88.50,88.96,86.90,87.85,2791400
25-Jan-02,85.39,88.68,85.35,87.30,4547500
24-Jan-02,87.99,89.49,85.06,85.50,4276600
23-Jan-02,87.10,88.38,85.78,87.25,3026600
22-Jan-02,89.25,89.64,86.76,86.98,3138700
18-Jan-02,89.00,89.80,88.21,89.21,2693500
17-Jan-02,89.45,91.00,89.10,89.86,3019400
16-Jan-02,89.00,89.75,88.03,88.63,3356600
15-Jan-02,90.20,91.00,89.50,89.90,2779200
14-Jan-02,91.00,91.01,89.21,89.97,3105200
11-Jan-02,93.05,93.05,90.71,91.15,3585000
10-Jan-02,93.75,94.20,92.60,93.00,3090900
9-Jan-02,93.00,95.02,92.90,93.75,5117100
8-Jan-02,93.25,93.55,92.20,92.50,5776800
7-Jan-02,97.25,97.25,95.05,95.75,3073000
4-Jan-02,94.35,96.78,94.35,96.75,5725200
3-Jan-02,91.07,92.65,90.77,92.45,2645700
2-Jan-02,92.80,92.80,89.27,91.07,3592600
31-Dec-01,93.03,93.80,92.72,92.75,1226700
28-Dec-01,92.70,93.79,92.34,93.27,1392600
27-Dec-01,91.80,92.95,91.80,92.12,1704700
26-Dec-01,92.41,93.70,92.10,92.80,1250300
24-Dec-01,92.31,92.76,92.01,92.47,758000
21-Dec-01,92.31,92.72,91.12,92.31,2169000
20-Dec-01,94.00,94.74,92.01,92.31,3426900
19-Dec-01,90.65,94.48,90.20,94.41,4371400
18-Dec-01,89.14,90.85,88.70,90.80,2278600
17-Dec-01,89.66,90.50,88.70,89.14,2031300
14-Dec-01,91.10,91.75,88.50,89.66,3337900
13-Dec-01,91.11,93.02,90.75,91.00,2367700
12-Dec-01,91.85,92.80,90.80,92.73,2370400
11-Dec-01,91.36,93.60,90.86,91.82,2687800
10-Dec-01,91.50,92.20,90.90,91.35,1424100
7-Dec-01,93.70,93.71,91.20,91.61,3220700
6-Dec-01,92.40,95.17,92.05,93.90,4874400
5-Dec-01,89.15,93.55,88.75,92.40,4397700
4-Dec-01,87.00,87.67,85.77,87.17,2793400
3-Dec-01,88.00,88.00,85.55,86.01,2878700
30-Nov-01,88.75,89.35,87.55,89.00,2545000
29-Nov-01,86.81,89.60,85.78,89.35,3860100
28-Nov-01,89.60,89.79,86.50,86.81,3779300
27-Nov-01,90.35,90.95,89.65,90.00,2474900
26-Nov-01,90.05,91.94,89.65,91.44,1843700
23-Nov-01,88.80,90.40,88.64,90.15,831700
21-Nov-01,88.90,89.30,87.50,88.15,1804900
20-Nov-01,90.05,91.24,89.20,89.75,1909900
19-Nov-01,88.75,90.55,88.49,90.55,2482700
16-Nov-01,88.60,88.85,87.50,87.75,2354900
15-Nov-01,89.69,90.70,88.23,88.70,4260800
14-Nov-01,92.75,92.75,90.65,91.50,3968000
13-Nov-01,89.95,91.50,89.84,91.05,3786400
12-Nov-01,86.86,88.10,85.50,88.10,2215300
9-Nov-01,86.30,87.75,85.40,86.86,1373300
8-Nov-01,87.70,88.80,86.58,86.70,2934000
7-Nov-01,86.00,87.66,85.55,87.50,3216300
6-Nov-01,84.40,86.65,84.00,86.50,3423500
5-Nov-01,83.75,85.40,83.33,84.71,3128500
2-Nov-01,80.50,82.45,80.30,82.25,2710400
1-Nov-01,78.50,80.80,77.31,80.70,3166800
31-Oct-01,81.15,81.50,78.00,78.16,3357100
30-Oct-01,80.20,81.35,79.10,80.05,2467000
29-Oct-01,83.12,83.12,80.85,80.85,2223800
26-Oct-01,81.15,83.25,81.12,83.12,2733700
25-Oct-01,79.70,81.50,78.65,81.40,3668600
24-Oct-01,81.61,81.85,80.15,80.50,2522300
23-Oct-01,81.61,83.00,81.40,81.60,2332100
22-Oct-01,79.75,81.94,79.51,81.60,4273500
19-Oct-01,81.05,81.06,79.15,79.75,3768600
18-Oct-01,82.20,83.45,80.81,81.41,3086300
